Country,first_seq,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
USA,2020-09-19,2021-10-25,S.N439K,2021-05-20,401,False,0.016131915549121,811.4073154018538,13.089554288001766,92092.6872362998
South Korea,2020-09-20,2020-11-03,S.N439K,2021-05-21,44,True,0.0176044568245125,3.170332516955539,0.0558119819140919,85.05494071146249
Cyprus,2020-09-23,2021-01-27,S.N439K,2021-05-24,126,True,0.0062196750138395,9539.391489361702,59.33191489361702,258.0104928290214
Greece,2020-09-25,2021-03-27,S.N439K,2021-05-26,183,True,0.0309830159547092,343.4333154793787,10.640599892876272,1230.7385968291887
Finland,2020-09-28,2021-04-07,S.N439K,2021-05-29,191,True,0.0110137053957278,420.7909136348092,4.634467155972956,364.2484579727641
Bulgaria,2020-09-30,2021-03-15,S.N439K,2021-05-31,166,True,0.0405093328248479,431.7922021346112,17.491614027445,1614.063680728045
Singapore,2020-10-05,2021-04-23,S.N439K,2021-06-05,200,True,0.0004922632623927,7.173421744418723,0.0035312119904264,16.521461504359397
Lithuania,2020-10-06,2021-03-13,S.N439K,2021-06-06,158,True,0.0165354177034846,98.20935703084162,1.6239327408956263,1565.1431305230485
Ghana,2020-10-11,2020-10-11,S.N439K,2021-06-11,0,True,0.006509945750452,8.154927133934768,0.053088133240805,882.3986197377502
Japan,2020-10-17,2020-12-04,S.N439K,2021-06-17,48,True,0.0145711433229283,2.180570236302617,0.0317734014388772,1358.5881632653063
Luxembourg,2020-10-19,2021-03-19,S.N439K,2021-06-19,151,True,0.0121109320668306,71.13861310523905,0.8615549106460975,292.41041662395173
Poland,2020-10-21,2021-05-31,S.N439K,2021-06-21,222,True,0.025674698488972,6722.16014710799,172.5894349715814,11936.00128122998
Liechtenstein,2020-10-23,2020-12-31,S.N439K,2021-06-23,69,True,0.019810895992796,121.98674242424242,2.4166666666666665,25.086256670457523
Mauritius,2020-11-06,2020-11-06,S.N439K,2021-07-07,0,True,0.0220750551876379,0.3102739726027397,0.0068493150684931,882.3986197377502
Serbia,2020-11-16,2021-03-08,S.N439K,2021-07-17,112,True,0.0093538700386084,4966.246376811594,46.4536231884058,3113.181640495044
North Macedonia,2020-11-18,2021-04-26,S.N439K,2021-07-19,159,True,0.0312865031326324,3251.9136690647483,101.7410071942446,551.1556662369626
Turkey,2020-11-20,2021-03-08,S.N439K,2021-07-21,108,True,0.0104143996059609,62.64661890185789,0.6524269232062969,19967.93388935224
Bosnia and Herzegovina,2020-11-20,2021-03-03,S.N439K,2021-07-21,103,True,0.0386171276738666,578.755939524838,22.34989200863931,468.50412888082775
Portugal,2020-12-05,2021-04-05,S.N439K,2021-08-05,121,True,0.0205040959618406,262.8962731626067,5.390450412936359,5006.615757002982
Philippines,2020-12-08,2021-02-18,S.N439K,2021-08-08,72,True,0.0210262571533045,36.345343051675975,0.764206529329609,1581.269282981612
Mexico,2020-12-19,2020-12-19,S.N439K,2021-08-19,0,True,0.0897299560393552,12.257403847948195,1.0998563084330155,882.3986197377502
India,2020-12-22,2021-02-19,S.N439K,2021-08-22,59,True,0.0142303446166196,357.69971705234803,5.090190242922236,14412.79274798556
Argentina,2020-12-22,2020-12-22,S.N439K,2021-08-22,0,True,0.027168115817162,74.61876889123447,2.027251355371108,882.3986197377502
Israel,2020-12-24,2021-02-02,S.N439K,2021-08-24,40,True,0.0074047922809548,484.5175591422592,3.587751881923672,7116.123170731709
United Arab Emirates,2020-12-28,2021-01-02,S.N439K,2021-08-28,5,True,0.0031846381372229,146.11045909561616,0.4653089402830514,1758.4857142857145
Ukraine,2020-12-29,2020-12-29,S.N439K,2021-08-29,0,True,0.0175960901321134,757.2473423104182,13.324592487597448,882.3986197377502
Lebanon,2020-12-29,2020-12-29,S.N439K,2021-08-29,0,True,0.0081659224066058,36.91357504215851,0.301433389544688,882.3986197377502
Kosovo,2021-01-04,2021-01-05,S.N439K,2021-09-04,1,True,0.0258918846616857,63.95071283095723,1.6558044806517311,367.9999999999999
Montenegro,2021-01-17,2021-01-21,S.N439K,2021-09-17,4,True,0.013368890136496,513.4954954954954,6.864864864864865,378.6000000000001
Sri Lanka,2021-01-18,2021-01-29,S.N439K,2021-09-18,11,True,0.0048842981824005,18.81723670332982,0.091908995027874,789.0489510489508
Angola,2021-01-23,2021-01-23,S.N439K,2021-09-23,0,True,0.0235968399855424,5.631578947368421,0.132887467287002,882.3986197377502
Latvia,2021-02-01,2021-04-12,S.N439K,2021-10-02,70,True,0.0184570294384982,44.0253164556962,0.8125765618619845,575.2633132126093
Thailand,2021-02-12,2021-02-12,S.N439K,2021-10-13,0,True,0.0032950286255611,0.9950409836065572,0.0032786885245901,882.3986197377502
Georgia,2021-02-17,2021-02-17,S.N439K,2021-10-18,0,True,0.0126991024469184,167.68090452261308,2.129396984924623,882.3986197377502
Papua New Guinea,2021-03-24,2021-03-24,S.N439K,2021-11-22,0,True,0.009491360428328,1.6528559935639582,0.0156878519710378,882.3986197377502
Russia,2021-04-10,2021-04-10,S.N439K,2021-12-09,0,True,0.0220382204817543,239.8865147944488,5.2866719036396965,882.3986197377502
Nigeria,2021-01-07,2021-08-04,20B.S.796H,2021-09-07,209,True,0.0123117305168426,1634.2874400958467,20.120906549520768,239.42706637338708
South Africa,2021-01-16,2021-04-16,20B.S.796H,2021-09-16,90,True,0.0343035947722863,42.7063512646565,1.464981367985695,1945.884519827999
USA,2021-01-19,2021-09-17,20B.S.796H,2021-09-19,241,True,0.0159280564548797,17325.16061536782,275.95613637143725,53522.87500936689
Germany,2021-01-21,2021-06-22,20B.S.796H,2021-09-21,152,True,0.0243022556786833,583.5702588417437,14.182073636847452,12533.361512068946
UK,2021-01-22,2021-09-24,20B.S.796H,2021-09-22,245,False,0.0178516528668074,7821.534489312422,139.6273185889677,188220.06434284584
Togo,2021-01-25,2021-06-30,20B.S.796H,2021-09-25,156,True,0.0092692390601422,365.953596287703,3.3921113689095126,67.17169543348696
Switzerland,2021-01-27,2021-08-17,20B.S.796H,2021-09-27,202,True,0.0145395951652049,597.7109868579591,8.690475774709865,1117.501481849141
Japan,2021-01-29,2021-06-20,20B.S.796H,2021-09-29,142,True,0.0183757493611481,9.271038412707783,0.1703622781894948,3095.1263501756443
Benin,2021-01-30,2021-07-19,20B.S.796H,2021-09-30,170,True,0.0129791363415817,489.2364924712135,6.349867139061116,23.26519067847457
Philippines,2021-01-31,2021-02-09,20B.S.796H,2021-10-01,9,True,0.0209097286881255,23.578343226256983,0.4930167597765363,1660.1454545454546
Norway,2021-01-31,2021-06-16,20B.S.796H,2021-10-01,136,True,0.0061393078901763,31.39349674074639,0.1927343422406892,557.2470084193627
Finland,2021-02-01,2021-06-24,20B.S.796H,2021-10-02,143,True,0.010367607548124,36.20365401310078,0.3753452766158945,364.0888232457199
Cameroon,2021-02-03,2021-03-12,20B.S.796H,2021-10-04,37,True,0.0147949387031657,108.0372340425532,1.5984042553191489,220.1925812452128
Ghana,2021-02-03,2021-07-30,20B.S.796H,2021-10-04,177,True,0.0079888175967539,3109.8726578764745,24.8442054129077,123.74475944459635
Greece,2021-02-05,2021-08-05,20B.S.796H,2021-10-06,181,True,0.0257089399058957,8788.633018829056,225.94643813604716,1913.0983646369025
Ireland,2021-02-08,2021-08-14,20B.S.796H,2021-10-09,187,True,0.015663072117007,562.4095982562291,8.809062096784295,505.96854744476775
Denmark,2021-02-15,2021-08-11,20B.S.796H,2021-10-16,177,True,0.0077909014707002,15.344808993785785,0.1195498949573008,2102.0774654255806
Canada,2021-02-16,2021-08-09,20B.S.796H,2021-10-17,174,True,0.0185822560059073,7769.810064343815,144.38059973291246,65259.49198387819
France,2021-02-18,2021-08-19,20B.S.796H,2021-10-19,182,True,0.0170926431170438,27247.46759739402,465.7312394854729,168737.52800513807
Guinea,2021-02-22,2021-06-09,20B.S.796H,2021-10-23,107,True,0.0070712265363846,396.3312101910828,2.8025477707006368,76.1622748101784
Belgium,2021-02-22,2021-08-26,20B.S.796H,2021-10-23,185,True,0.0215673181209195,286.1230123162986,6.170906028341395,2162.778978875373
Italy,2021-02-22,2021-08-12,20B.S.796H,2021-10-23,171,True,0.0290320238148831,1114.212192919755,32.34783491967947,8204.533287109422
Spain,2021-02-23,2021-07-25,20B.S.796H,2021-10-24,152,True,0.018974967228752,480.5934705526561,9.119245354088871,6490.445961159586
Uganda,2021-02-23,2021-04-16,20B.S.796H,2021-10-24,52,True,0.0081820382473977,92.20982142857144,0.7544642857142857,18.82148040638608
Bangladesh,2021-02-26,2021-06-29,20B.S.796H,2021-10-27,123,True,0.0159082566372855,3554.016802168021,56.53821138211382,2960.261567269867
India,2021-02-26,2021-08-10,20B.S.796H,2021-10-27,165,True,0.0133965586951712,2609.785671226776,34.962146926406454,162956.29419496164
Gabon,2021-03-03,2021-05-14,20B.S.796H,2021-11-01,72,True,0.006008655825875,1218.0590551181103,7.318897637795276,125.35307910650374
Argentina,2021-03-05,2021-07-27,20B.S.796H,2021-11-03,144,True,0.0214014688899157,2573.2954469126325,55.07230245166243,21723.929940166898
Mauritius,2021-03-06,2021-08-11,20B.S.796H,2021-11-04,158,True,0.0040237593408698,668.4609589041096,2.6897260273972603,20.112750776212096
Lithuania,2021-03-06,2021-05-17,20B.S.796H,2021-11-04,72,True,0.0154549862250669,8.692596706743336,0.1343439623627809,934.5646365543624
Netherlands,2021-03-08,2021-07-14,20B.S.796H,2021-11-06,128,True,0.0100637772022978,546.4598358575175,5.499450038074287,24855.90862589445
Gambia,2021-03-10,2021-07-11,20B.S.796H,2021-11-08,123,True,0.0294492199936326,18.707564026206075,0.55092316855271,8.48398111723053
Turkey,2021-03-10,2021-08-05,20B.S.796H,2021-11-08,148,True,0.0088723989119488,1573.355040532813,13.959433549732584,19468.91534191909
Poland,2021-03-10,2021-04-18,20B.S.796H,2021-11-08,39,True,0.0230771663209977,62.70031023302465,1.4469454876256678,23455.81435272045
Kenya,2021-03-12,2021-03-12,20B.S.796H,2021-11-10,0,True,0.0169830705320051,9.50615711252654,0.1614437367303609,882.3986197377502
Chile,2021-03-12,2021-03-12,20B.S.796H,2021-11-10,0,True,0.0243904102969351,16.49323006526142,0.4022766484134724,882.3986197377502
Portugal,2021-03-17,2021-07-22,20B.S.796H,2021-11-15,127,True,0.0182858306016258,117.8318550905684,2.154653341661461,773.5781879463472
Senegal,2021-03-17,2021-06-07,20B.S.796H,2021-11-15,82,True,0.0275213962074173,271.7459283387622,7.478827361563518,47.75930901305571
Luxembourg,2021-03-22,2021-07-13,20B.S.796H,2021-11-20,113,True,0.0113135610780345,54.17991446464029,0.6129677714983962,101.19158380753734
Sweden,2021-03-23,2021-07-12,20B.S.796H,2021-11-21,111,True,0.0134027129441484,62.12501916969792,0.8326437985811839,3056.683056001639
Singapore,2021-03-23,2021-04-28,20B.S.796H,2021-11-21,36,True,0.0004911108928396,9.587005139875233,0.0047082826539019,24.39639639639639
Australia,2021-03-26,2021-06-12,20B.S.796H,2021-11-24,78,True,0.0300846336947897,27.816287502743148,0.8368428202689852,106.97370983446932
Côte d'Ivoire,2021-03-26,2021-04-30,20B.S.796H,2021-11-24,35,True,0.0062125293248761,559.7082066869301,3.477203647416413,82.96628056628055
Angola,2021-03-29,2021-07-11,20B.S.796H,2021-11-27,104,True,0.0233995695480254,58.09537656295435,1.3594068043035763,195.61243002280736
Slovenia,2021-03-30,2021-06-18,20B.S.796H,2021-11-28,80,True,0.0171720435549361,42.645987825124514,0.7323187603763144,522.9437217705512
Brazil,2021-04-04,2021-08-20,20B.S.796H,2021-12-03,138,True,0.0279442622355302,795.3623899539706,22.22581519715184,57044.33680682783
Czech Republic,2021-04-07,2021-08-10,20B.S.796H,2021-12-06,125,True,0.0181341814815013,325.51306329382254,5.902912964369623,643.9942977127861
Austria,2021-04-13,2021-08-09,20B.S.796H,2021-12-12,118,True,0.0162011779386676,547.8690226237939,8.876123522611998,497.48206808147
Latvia,2021-04-14,2021-04-14,20B.S.796H,2021-12-13,0,True,0.0185079935464945,4.949321718615308,0.0916020144276575,882.3986197377502
Guatemala,2021-04-16,2021-04-16,20B.S.796H,2021-12-15,0,True,0.0339872879947974,144.68887362637363,4.917582417582418,882.3986197377502
Liechtenstein,2021-04-18,2021-05-18,20B.S.796H,2021-12-17,30,True,0.0184944841012329,81.71969696969697,1.5113636363636365,5.88024193548387
Mexico,2021-04-20,2021-07-28,20B.S.796H,2021-12-19,99,True,0.0858569752701125,286.44647022598764,24.593427510403643,3964.0688688868895
Burkina Faso,2021-04-21,2021-04-21,20B.S.796H,2021-12-20,0,True,0.011771853877117,42.4741935483871,0.5,882.3986197377502
Rwanda,2021-05-02,2021-05-02,20B.S.796H,2021-12-31,0,True,0.0133449491149566,15.52120467117394,0.2071296865396435,882.3986197377502
Croatia,2021-05-03,2021-07-08,20B.S.796H,2022-01-01,66,True,0.0228124228701056,16.658258840921164,0.3800152449587693,285.9192672998643
Liberia,2021-05-17,2021-05-20,20B.S.796H,2022-01-15,3,True,0.0396825396825396,20.53035143769968,0.8146964856230032,3.9
South Korea,2021-05-31,2021-07-21,20B.S.796H,2022-01-29,51,True,0.0112056837748434,13.006523172569706,0.1457469856819894,772.2406300691538
Bosnia and Herzegovina,2021-06-04,2021-06-10,20B.S.796H,2022-02-02,6,True,0.0463075667140839,441.829373650108,20.46004319654428,48.42857142857142
Ecuador,2021-06-04,2021-06-29,20B.S.796H,2022-02-02,25,True,0.0470940284903025,94.35681138496442,4.443642363617614,1060.2769230769225
Bulgaria,2021-06-06,2021-06-06,20B.S.796H,2022-02-04,0,True,0.0424818760683047,13.052649593926004,0.5545010424121729,882.3986197377502
Congo (Brazzaville),2021-06-19,2021-06-19,20B.S.796H,2022-02-17,0,True,0.0130915596031875,13.771556550951848,0.1802911534154535,882.3986197377502
Israel,2021-06-28,2021-07-11,20B.S.796H,2022-02-26,13,True,0.0076087239137063,18.54276103130513,0.1410867492850333,393.1956043956042
Romania,2021-07-02,2021-07-02,20B.S.796H,2022-03-02,0,True,0.0313620635419943,43.12056171706694,1.352349796537142,882.3986197377502
Slovakia,2021-07-08,2021-07-09,20B.S.796H,2022-03-08,1,True,0.01614373951276,32.545469809221984,0.5254055869204777,49.99999999999999
France,2020-01-23,2021-11-22,S.H655,2020-09-22,669,False,0.0158873950419832,311174.8877519427,4943.758368859895,164116.0890270534
China,2020-01-26,2021-06-15,S.H655,2020-09-25,506,False,0.0429065989038718,70675.98773006134,3032.4662576687115,3316.8120722139884
South Korea,2020-02-21,2021-09-02,S.H655,2020-10-21,559,False,0.0089767025786628,151.36939525244912,1.3587980406932931,379.5508004990906
USA,2020-03-01,2021-11-16,S.H655,2020-10-30,625,False,0.016129310297113,297332.260765856,4795.764295234625,84535.50767471449
UK,2020-03-13,2021-11-23,S.H655,2020-11-11,620,False,0.0144788421973542,83066.37176858338,1202.704888744081,215008.6484509846
Brazil,2020-03-17,2021-11-25,S.H655,2020-11-15,618,False,0.0278266273150839,2940962.9686285025,81837.08047548823,42528.27822963905
Taiwan,2020-03-19,2021-07-07,S.H655,2020-11-17,475,False,0.0472633527234267,232.73846153846156,11.0,14.346997682886466
Israel,2020-03-24,2021-11-24,S.H655,2020-11-22,610,False,0.006099306856277,1205.0135542333694,7.3497474332423876,2416.5094930032865
Portugal,2020-04-02,2021-11-27,S.H655,2020-12-01,604,False,0.0161474280801186,4271.617738913179,68.97564022485946,2303.9898335348294
Fiji,2020-04-03,2020-04-03,S.H655,2020-12-02,0,True,0.0,0.0046052631578947,0.0,882.3986197377502
Australia,2020-04-09,2021-11-28,S.H655,2020-12-08,598,False,0.0095486733703422,611.9457013574661,5.8432696226474246,1473.5539924400198
Belize,2020-04-09,2021-08-09,S.H655,2020-12-08,487,False,0.0234498930960755,479.1336206896552,11.235632183908049,38.43868706658756
Romania,2020-04-09,2021-10-27,S.H655,2020-12-08,566,False,0.0287085966696405,1790.4428309263544,51.40110109311418,2800.003602889421
Denmark,2020-04-13,2021-11-24,S.H655,2020-12-12,590,False,0.006085366428134,473.279605865761,2.8800798246559967,2392.8435625077013
Sweden,2020-04-13,2021-11-19,S.H655,2020-12-12,585,False,0.0127109910955763,1272.0140244648424,16.1685589384209,2604.258182352713
Guinea,2020-04-17,2021-04-27,S.H655,2020-12-16,375,False,0.0063957180440896,187.2271762208068,1.197452229299363,49.60166352502964
Indonesia,2020-04-17,2021-09-02,S.H655,2020-12-16,503,False,0.0326028050763169,4773.15250291036,155.61816065192085,6886.002632765405
Senegal,2020-04-20,2020-12-19,S.H655,2020-12-19,243,False,0.0204301075268817,95.92833876221498,1.959826275787188,74.06305796149665
Turkey,2020-04-26,2021-11-02,S.H655,2020-12-25,555,False,0.0087811077899148,11385.947290524404,99.98123044838373,15523.145557172586
Japan,2020-05-01,2021-11-10,S.H655,2020-12-30,558,False,0.0106224900995956,828.0885529540287,8.796362455342644,3135.3731274851675
Netherlands,2020-05-07,2021-11-26,S.H655,2021-01-05,568,False,0.0075102575774702,30663.135358321342,230.28804467383029,23826.508904272
India,2020-05-11,2021-11-21,S.H655,2021-01-09,559,False,0.0134972721176725,21746.197129248965,293.5143401780235,73849.33826460816
Canada,2020-05-15,2021-11-23,S.H655,2021-01-13,557,False,0.0166815927562712,711803.7533082432,11874.020335073448,58182.45593023721
United Arab Emirates,2020-05-15,2021-02-01,S.H655,2021-01-13,262,False,0.0028040830583112,845.94822229893,2.372109078356921,906.950322969632
Russia,2020-05-24,2021-10-24,S.H655,2021-01-22,518,False,0.0279137221636536,56083.57517674784,1565.5013354281225,15051.794413132562
Qatar,2020-05-26,2021-06-06,S.H655,2021-01-24,376,False,0.0026026062654658,206.00201911428184,0.5361421456454435,344.475624766527
Iran,2020-06-01,2020-11-02,S.H655,2021-01-30,154,True,0.0568370495244759,2124.2567567567567,120.73648648648648,2708.3359060294542
Mexico,2020-06-04,2021-11-03,S.H655,2021-02-02,517,False,0.075747292678275,101186.39861346968,7664.59575083509,7253.541326978175
South Africa,2020-06-11,2021-11-25,S.H655,2021-02-09,532,False,0.0304050804403048,19787.847558728383,601.6510967636259,5589.915811806432
Egypt,2020-06-29,2021-07-08,S.H655,2021-02-27,374,False,0.0578311292826902,7440.4473684210525,430.2894736842105,566.4647338718852
Panama,2020-07-02,2021-04-30,S.H655,2021-03-02,302,False,0.0170938295444571,32952.06153846154,563.276923076923,1268.456061552478
Peru,2020-07-09,2021-11-05,S.H655,2021-03-09,484,False,0.0908520843025074,146441.3052361024,13304.497808679604,4280.42065053324
Bangladesh,2020-07-12,2021-02-18,S.H655,2021-03-12,221,True,0.0153595639056702,220.43414634146345,3.385772357723577,1636.4038249031653
Argentina,2020-07-19,2021-11-15,S.H655,2021-03-19,484,False,0.0219043748265314,636563.7144365015,13943.530201986276,12457.342415617171
Italy,2020-07-21,2021-11-28,S.H655,2021-03-21,495,False,0.0266930627271198,46214.12871600015,1233.596636695384,11306.17126006282
Nigeria,2020-08-06,2021-08-25,S.H655,2021-04-06,384,False,0.0121135112240576,188.57827476038335,2.2843450479233227,423.7254306574254
Gambia,2020-08-21,2021-01-12,S.H655,2021-04-21,144,True,0.0322497420020639,13.851101846337103,0.4466944609886837,5.779223744292237
Armenia,2020-09-03,2020-09-03,S.H655,2021-05-04,0,True,0.020035689277405,186.0126050420168,3.726890756302521,882.3986197377502
Madagascar,2020-09-14,2021-01-21,S.H655,2021-05-15,129,True,0.0149172176383804,27.624150943396227,0.4120754716981132,15.359057204113128
Estonia,2020-09-23,2021-08-30,S.H655,2021-05-24,341,False,0.0091172960261018,53.91073653606535,0.4915201439844939,514.0452473274274
Sudan,2020-10-05,2021-07-03,S.H655,2021-06-05,271,False,0.0752905232145779,2628.309433962264,197.88679245283015,94.04365102555356
Rwanda,2020-10-17,2020-12-17,S.H655,2021-06-17,61,True,0.0081058020477815,12.966195451751693,0.1051014136447449,29.82372642340913
Czech Republic,2020-11-04,2021-11-26,S.H655,2021-07-05,387,False,0.0156197290053817,1218.2741436873996,19.02911197866064,3569.3433622862585
Ghana,2020-11-06,2021-05-01,S.H655,2021-07-07,176,True,0.0084124361507975,112.45784177654409,0.9460444136016656,315.1905524488843
Spain,2020-11-07,2021-11-28,S.H655,2021-07-08,386,False,0.0171418425838801,23378.279468169487,400.7467865253184,9950.15509817976
Switzerland,2020-11-10,2021-11-14,S.H655,2021-07-11,369,False,0.0124593251327227,1241.3304020144378,15.466139075831288,1474.705785227736
Kenya,2020-11-17,2021-07-26,S.H655,2021-07-18,251,False,0.0195596057769538,117.68263269639066,2.3018259023354566,504.4359194128808
Malawi,2020-11-25,2020-11-25,S.H655,2021-07-26,0,True,0.0307411100033233,2.5962036238136323,0.0798101811906816,882.3986197377502
Lithuania,2020-12-03,2021-10-18,S.H655,2021-08-03,319,False,0.0147412048557355,60.46115394668061,0.891270256142185,694.4433015703279
Burkina Faso,2020-12-03,2021-04-30,S.H655,2021-08-03,148,True,0.0117956423741547,858.7096774193549,10.129032258064516,67.31567204788676
Philippines,2020-12-05,2021-08-16,S.H655,2021-08-05,254,False,0.0172942273980747,1264.4666113826815,21.86797311452514,5512.724403659101
Germany,2020-12-07,2021-11-27,S.H655,2021-08-07,355,False,0.017627042158923,7374.477947651072,129.9902336832938,9353.151253721937
Ecuador,2020-12-10,2021-11-17,S.H655,2021-08-10,342,False,0.0633264662393383,15418.782922553368,976.4170361967618,1072.5116980871733
Poland,2020-12-15,2021-11-20,S.H655,2021-08-15,340,False,0.0242843451785439,1551.8481024468756,37.685614984488346,5663.650603003973
Colombia,2020-12-18,2021-10-16,S.H655,2021-08-18,302,False,0.0254666799726036,139968.7790491002,3564.5401021995112,13584.488287221891
Togo,2020-12-21,2021-03-09,S.H655,2021-08-21,78,True,0.0119791666666666,136.61252900232017,1.6365042536736272,54.847711781889
Iceland,2020-12-23,2021-08-03,S.H655,2021-08-23,223,True,0.0036438722215474,7.202659551200735,0.0262455710598836,5.997979927396968
Niger,2020-12-24,2020-12-24,S.H655,2021-08-24,0,True,0.0306853051483123,115.01960784313724,3.5294117647058822,882.3986197377502
Venezuela,2021-01-01,2021-05-26,S.H655,2021-09-01,145,True,0.0112529517561024,20784.510752688173,233.88709677419357,777.1142336575631
Jordan,2021-01-02,2021-05-16,S.H655,2021-09-02,134,True,0.0127859543688221,8115.836984207845,103.76872134488028,4014.497341722757
Oman,2021-01-04,2021-03-01,S.H655,2021-09-04,56,True,0.0111206702019632,361.4477485131691,4.019541206457094,210.1559502203785
Cameroon,2021-01-04,2021-01-21,S.H655,2021-09-04,17,True,0.0162441985005355,49.66312056737589,0.8067375886524822,90.36945304437565
Malaysia,2021-01-05,2021-08-10,S.H655,2021-09-05,217,True,0.0085876930249806,271.8798633384465,2.3348208060242643,4264.197702628586
Ireland,2021-01-07,2021-10-12,S.H655,2021-09-07,278,False,0.0130058871345173,127.1405664750022,1.6535758577924762,739.6759158571765
Slovenia,2021-01-08,2021-09-01,S.H655,2021-09-08,236,True,0.0166068323120442,155.70564471499722,2.585777531820697,516.0515821432627
Chile,2021-01-08,2021-10-26,S.H655,2021-09-08,291,False,0.0224117420788693,141595.02392918762,3173.391155952292,4091.884859883176
Belgium,2021-01-11,2021-11-25,S.H655,2021-09-11,318,False,0.0159495339197707,13531.355507564402,215.81881364837508,2367.998668081268
Côte d'Ivoire,2021-01-19,2021-04-20,S.H655,2021-09-19,91,True,0.0060288507914236,1733.054711246201,10.448328267477203,246.50716674629717
Angola,2021-01-20,2021-03-22,S.H655,2021-09-20,61,True,0.024359976099646,31.632742076184936,0.7705728409421343,39.099846390168985
Costa Rica,2021-01-22,2021-09-24,S.H655,2021-09-22,245,False,0.0118749304465618,21149.7860304968,251.15223807181505,1404.9838641094825
Norway,2021-01-22,2021-10-07,S.H655,2021-09-22,258,False,0.0045226313302559,82.22370296954217,0.3718674951397095,471.97703497005807
Mali,2021-01-29,2021-04-05,S.H655,2021-09-29,66,True,0.0370056497175141,98.7906976744186,3.655813953488372,34.38263229308006
Benin,2021-01-31,2021-02-03,S.H655,2021-10-01,3,True,0.0131099781500364,32.83525243578388,0.4304694419840567,67.79999999999998
Central African Republic,2021-02-01,2021-02-25,S.H655,2021-10-02,24,True,0.0125899280575539,38.3448275862069,0.4827586206896552,0.7061538461538458
Luxembourg,2021-02-01,2021-10-21,S.H655,2021-10-02,262,False,0.0104645671248539,1297.8138383992668,13.581060027493509,103.37691070575728
Tunisia,2021-02-02,2021-03-03,S.H655,2021-10-03,29,True,0.0343562772331154,8704.0,299.037037037037,792.4109010011123
Bolivia,2021-02-07,2021-06-02,S.H655,2021-10-08,115,True,0.0389706582581184,52063.73652694611,2028.9580838323357,1123.015392303848
Saudi Arabia,2021-02-08,2021-07-21,S.H655,2021-10-09,163,True,0.0158099609572868,8414.491803278688,133.0327868852459,909.7254267952608
Paraguay,2021-02-13,2021-08-14,S.H655,2021-10-14,182,True,0.0337721670911914,48367.47881355932,1633.4745762711864,2012.9972527472528
Bahrain,2021-02-14,2021-07-24,S.H655,2021-10-15,160,True,0.0051487819144378,151.79584334794288,0.7815636929167256,1187.2923769266158
Suriname,2021-02-22,2021-09-14,S.H655,2021-10-23,204,True,0.0223171752749949,4097.316912456856,91.44053969250078,129.16157735649315
Uruguay,2021-02-23,2021-04-15,S.H655,2021-10-24,51,True,0.011028824465332,22504.81487603306,248.201652892562,1959.162853239989
Austria,2021-02-25,2021-11-28,S.H655,2021-10-26,276,False,0.0108354624358098,1429.4746042605393,15.489018377409234,1449.5933591848848
Croatia,2021-02-26,2021-10-19,S.H655,2021-10-27,235,True,0.0207640461981422,158.90753701522186,3.299563439817061,656.2695969726154
Finland,2021-03-02,2021-10-08,S.H655,2021-10-31,220,True,0.0078324002560854,96.56301791492383,0.7563202062452319,336.63890068595936
New Zealand,2021-03-06,2021-06-30,S.H655,2021-11-04,116,True,0.0094786729857819,4.423747606088096,0.0419312569297449,5.709946200302717
Gabon,2021-03-08,2021-03-08,S.H655,2021-11-06,0,True,0.0056821729628473,21.017060367454068,0.1194225721784777,882.3986197377502
Dominican Republic,2021-03-09,2021-10-15,S.H655,2021-11-07,220,True,0.0110674294390369,20678.33962264151,228.85606469002693,624.0847343435576
Greece,2021-03-12,2021-06-17,S.H655,2021-11-10,97,True,0.029943463558081,128.93566396110586,3.86078035515636,2207.225286740751
Latvia,2021-03-15,2021-06-14,S.H655,2021-11-13,91,True,0.0180450243931111,80.27548659316727,1.4485731137425706,500.86128878134485
Slovakia,2021-04-01,2021-10-06,S.H655,2021-11-30,188,True,0.0155996982526667,85.41209310134951,1.3324028795097278,308.983563518726
Singapore,2021-04-04,2021-10-10,S.H655,2021-12-03,189,True,0.0012759321393128,69.742378467454,0.0889865421587476,154.45641765845676
Thailand,2021-04-05,2021-11-01,S.H655,2021-12-04,210,True,0.0100302626460207,393.4813524590164,3.94672131147541,10175.470582900069
Palestine,2021-04-09,2021-04-09,S.H655,2021-12-08,0,True,0.0106356020348342,2643.95,28.12,882.3986197377502
Guatemala,2021-04-11,2021-08-03,S.H655,2021-12-10,114,True,0.0281010167619629,9223.68956043956,259.1950549450549,1375.5909413714196
Malta,2021-04-18,2021-06-22,S.H655,2021-12-17,65,True,0.0137277332897532,908.200371057514,12.467532467532468,7.733180252583236
El Salvador,2021-05-01,2021-05-01,S.H655,2021-12-30,0,True,0.0306945287436053,302.174672489083,9.275109170305678,882.3986197377502
Trinidad and Tobago,2021-05-03,2021-10-20,S.H655,2022-01-01,170,True,0.0296761437489702,4691.780027932961,139.23393854748602,233.85413156694744
Timor-Leste,2021-05-11,2021-06-16,S.H655,2022-01-09,36,True,0.0022410945977824,62.03414634146341,0.1390243902439024,142.62209577999045
